Sexo;Edad;Nivel de estudios;Consumo de bebidas alchólicas
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
Mujeres;De 65 y más años;Básico e inferior;No ha consumido
